name,owner_login,owner_type,language,stargazers_count,forks_count,open_issues_count,size_kb,license_name,has_wiki,is_fork,archived,created_at
antlr4,antlr,Organization,Java,18995,3462,1086,70649,BSD-3-Clause,False,False,False,2010-02-04T01:36:28Z
cat,dianping,Organization,Java,18938,5401,217,114117,Apache-2.0,True,False,False,2012-12-05T02:31:48Z
PhotoView,Baseflow,Organization,Java,18808,3900,232,16896,Apache-2.0,False,False,False,2012-07-17T16:39:00Z
algorithms,williamfiset,User,Java,18742,4512,48,1297953,MIT,True,False,False,2017-03-18T02:50:46Z
disruptor,LMAX-Exchange,Organization,Java,18463,3970,16,10129,Apache-2.0,True,False,False,2012-09-21T13:42:24Z
APIJSON,Tencent,Organization,Java,18407,2274,236,74436,NOASSERTION,True,False,False,2016-11-21T12:03:29Z
SpringCloudLearning,forezp,User,Java,17913,7929,50,582,,True,False,False,2017-04-08T10:06:56Z
caffeine,ben-manes,User,Java,17849,1713,1,114662,Apache-2.0,True,False,False,2014-12-13T08:45:11Z
awesome-leetcode-resources,ashishps1,User,Java,17804,3738,22,249,GPL-3.0,True,False,False,2023-10-25T01:48:19Z
tinker,Tencent,Organization,Java,17647,3345,571,7257,NOASSERTION,True,False,False,2016-09-06T06:57:52Z
toBeBetterJavaer,itwanger,User,Java,17593,2492,66,436175,,True,False,False,2018-11-08T00:35:56Z
tech-interview-for-developer,gyoogle,User,Java,17560,3744,20,6616,MIT,True,False,False,2019-06-09T04:42:57Z
JustAuth,justauth,Organization,Java,17518,2860,73,9629,MIT,True,False,False,2019-01-31T09:42:20Z
analysis-ik,infinilabs,Organization,Java,17516,3272,18,15543,Apache-2.0,False,False,False,2011-12-16T09:01:45Z
mybatis-plus,baomidou,Organization,Java,17468,4446,33,32479,Apache-2.0,True,False,False,2016-08-18T10:06:53Z
zipkin,openzipkin,Organization,Java,17456,3100,175,77921,Apache-2.0,True,False,False,2012-06-06T18:26:16Z
material-components-android,material-components,Organization,Java,17384,3226,807,183268,Apache-2.0,False,False,False,2016-12-05T16:11:29Z
DataX,alibaba,Organization,Java,17346,5655,1360,22931,NOASSERTION,True,False,False,2018-01-18T10:09:47Z
questdb,questdb,Organization,Java,17311,1647,956,2000081,Apache-2.0,False,False,False,2014-04-28T23:29:15Z
neo4j,neo4j,Organization,Java,17210,2696,246,709775,GPL-3.0,True,False,False,2012-11-12T08:46:15Z
BigData-Notes,heibaiying,User,Java,16964,4269,37,24052,,True,False,False,2019-03-10T01:40:01Z
Android-Universal-Image-Loader,nostra13,User,Java,16822,6004,460,27133,Apache-2.0,True,False,False,2011-11-27T18:48:23Z
Grasscutter,Grasscutters,Organization,Java,16810,4280,152,101502,AGPL-3.0,True,False,False,2022-04-17T12:43:46Z
presto,prestodb,Organization,Java,16729,5539,2961,284848,Apache-2.0,True,False,False,2012-08-09T01:03:37Z
java8-tutorial,winterbe,User,Java,16724,3988,19,149,MIT,False,False,False,2014-03-16T17:25:43Z
zheng,shuzheng,User,Java,16648,7199,84,41267,MIT,True,False,False,2016-10-04T10:07:06Z
springboot-learning-example,JeffLi1993,User,Java,16560,7036,54,407,Apache-2.0,True,False,False,2017-02-06T07:02:25Z
cryptomator,cryptomator,Organization,Java,16096,1548,283,36175,GPL-3.0,False,False,False,2014-02-02T00:43:47Z
VirtualXposed,android-hacker,Organization,Java,16053,2530,162,49794,GPL-3.0,True,False,False,2017-12-01T09:00:58Z
quarkus,quarkusio,Organization,Java,15876,3290,2677,525950,Apache-2.0,True,False,False,2018-07-06T00:44:20Z
doris,apache,Organization,Java,15872,3935,1289,1393744,Apache-2.0,True,False,False,2017-08-10T12:13:30Z
zaproxy,zaproxy,Organization,Java,15748,2631,860,202328,Apache-2.0,True,False,False,2015-06-03T16:55:01Z
SpringBoot-Learning,dyc87112,User,Java,15707,4783,70,34384,,True,False,False,2016-08-21T03:39:06Z
hadoop,apache,Organization,Java,15654,9244,222,609972,Apache-2.0,False,False,False,2014-08-28T07:00:08Z
bytecode-viewer,Konloch,User,Java,15636,1276,103,648657,GPL-3.0,False,False,False,2014-10-14T10:26:46Z
Android-CleanArchitecture,android10,User,Java,15538,3265,144,5191,Apache-2.0,True,False,False,2014-08-19T14:09:26Z
mockito,mockito,Organization,Java,15453,2667,493,49685,MIT,True,False,False,2012-10-13T20:27:12Z
pulsar,apache,Organization,Java,15326,3755,1758,280339,Apache-2.0,True,False,False,2016-06-28T07:00:03Z
supertokens-core,supertokens,Organization,Java,15294,845,142,718244,NOASSERTION,True,False,False,2020-01-05T13:30:52Z
onedev,theonedev,Organization,Java,15230,977,0,250572,MIT,False,False,False,2018-11-06T02:57:01Z
jd-gui,java-decompiler,Organization,Java,15197,2476,248,56989,GPL-3.0,True,False,False,2015-03-25T05:28:41Z
flink-learning,zhisheng17,User,Java,15096,3931,4,43774,Apache-2.0,True,False,False,2019-01-01T07:38:28Z
languagetool,languagetool-org,Organization,Java,14995,1577,2148,6289685,LGPL-2.1,True,False,False,2013-08-08T16:37:22Z
logstash,elastic,Organization,Java,14936,3499,2254,135021,NOASSERTION,False,False,False,2010-11-18T01:31:50Z
vert.x,eclipse-vertx,Organization,Java,14685,2112,226,126474,NOASSERTION,True,False,False,2011-06-17T14:54:55Z
kkFileView,kekingcn,Organization,Java,14669,3319,34,761634,,True,False,False,2017-12-12T11:41:08Z
Arduino,arduino,Organization,Java,14643,6959,734,1387855,NOASSERTION,True,False,False,2010-09-17T19:10:36Z
Java,DuGuQiuBai,Organization,Java,14539,5145,78,24346,Artistic-2.0,True,False,False,2015-11-25T07:30:08Z
GmsCore,microg,Organization,Java,14514,3141,1414,16862,Apache-2.0,True,False,False,2014-04-23T19:28:47Z
xpipe,xpipe-io,Organization,Java,14514,559,56,71772,Apache-2.0,False,False,False,2023-01-27T02:25:38Z
CircleImageView,hdodenhof,User,Java,14490,3078,7,1003,Apache-2.0,False,False,False,2014-01-17T16:44:46Z
QMUI_Android,Tencent,Organization,Java,14487,2666,427,21963,NOASSERTION,True,False,False,2017-04-21T10:03:18Z
dolphinscheduler,apache,Organization,Java,14462,5093,131,225062,Apache-2.0,False,False,False,2019-03-01T16:39:25Z
ARouter,alibaba,Organization,Java,14457,2604,2,26813,Apache-2.0,True,False,False,2016-12-14T01:27:49Z
jib,GoogleContainerTools,Organization,Java,14450,1477,251,16929,Apache-2.0,True,False,False,2018-01-22T18:30:43Z
deeplearning4j,deeplearning4j,Organization,Java,14253,3823,59,826095,Apache-2.0,True,False,False,2013-11-27T02:03:28Z
mit-deep-learning-book-pdf,janishar,User,Java,14216,2907,12,58474,,True,False,False,2017-04-07T10:46:50Z
zuul,Netflix,Organization,Java,14072,2442,16,6982,Apache-2.0,True,False,False,2013-03-13T18:53:57Z
druid,apache,Organization,Java,14050,3799,790,429151,Apache-2.0,True,False,False,2012-10-23T19:08:07Z
piggymetrics,sqshq,User,Java,13956,6395,32,1512,MIT,False,False,False,2015-03-29T17:56:31Z
pinpoint,pinpoint-apm,Organization,Java,13866,3752,539,275486,Apache-2.0,True,False,False,2014-10-20T09:27:22Z
logger,orhanobut,User,Java,13838,2123,81,1873,Apache-2.0,False,False,False,2015-03-20T22:30:12Z
spring-analysis,seaswalker,User,Java,13748,4114,19,4951,,True,False,False,2016-09-09T07:46:32Z
AndroidAutoSize,JessYanCoding,User,Java,13726,2008,126,3131,Apache-2.0,True,False,False,2018-08-17T09:04:19Z
OpenSearch,opensearch-project,Organization,Java,13686,2944,3163,624965,Apache-2.0,True,False,False,2021-01-29T22:10:00Z
PictureSelector,LuckSiege,User,Java,13589,3113,584,542078,Apache-2.0,True,False,False,2017-01-04T07:47:39Z
Material-Animations,lgvalle,User,Java,13541,2439,20,8692,MIT,True,False,False,2015-03-08T20:54:00Z
tink,tink-crypto,Organization,Java,13535,1190,0,61010,Apache-2.0,True,False,True,2014-06-06T16:21:09Z
metersphere,metersphere,Organization,Java,13512,2838,2,427272,NOASSERTION,False,False,False,2020-02-03T02:06:12Z
lawnchair,LawnchairLauncher,Organization,Java,13482,1666,733,929373,NOASSERTION,True,False,False,2017-03-03T13:12:58Z
lombok,projectlombok,Organization,Java,13481,2474,1000,81613,NOASSERTION,True,False,False,2009-06-08T19:46:41Z
Android-PickerView,Bigkoo,Organization,Java,13432,3443,436,6389,Apache-2.0,True,False,False,2014-12-28T01:46:38Z
mall-learning,macrozheng,User,Java,13411,8236,5,39420,,True,False,False,2019-04-12T13:20:31Z
plantuml,plantuml,Organization,Java,13305,1235,586,1295598,LGPL-3.0,True,False,False,2010-11-04T15:55:50Z
trino,trinodb,Organization,Java,13212,3772,2738,321078,Apache-2.0,True,False,False,2019-01-19T06:38:14Z
dex2jar,pxb1988,User,Java,13139,2186,379,8725,Apache-2.0,True,False,False,2015-03-16T09:13:07Z
mall-swarm,macrozheng,User,Java,13125,5527,10,54615,Apache-2.0,True,False,False,2019-11-25T06:55:31Z
debezium,debezium,Organization,Java,13098,3036,129,87839,Apache-2.0,True,False,False,2016-01-22T20:17:05Z
langchain4j,langchain4j,Organization,Java,13056,2537,903,38403,Apache-2.0,False,False,False,2023-06-20T15:30:29Z
Aegis,beemdevelopment,Organization,Java,13042,588,118,23060,GPL-3.0,True,False,False,2016-08-15T19:10:31Z
COLA,alibaba,Organization,Java,13016,3235,106,3824,LGPL-2.1,False,False,False,2018-02-06T13:46:27Z
banner,youth5201314,User,Java,13016,2516,48,11310,Apache-2.0,True,False,False,2016-04-22T05:50:25Z
spring-boot-admin,codecentric,Organization,Java,12850,3142,53,105093,Apache-2.0,False,False,False,2014-07-25T11:39:13Z
zookeeper,apache,Organization,Java,12799,7320,240,157376,Apache-2.0,False,False,False,2009-03-27T15:41:56Z
conductor,Netflix,Organization,Java,12751,2324,164,29469,Apache-2.0,True,False,True,2016-12-07T22:48:42Z
eureka,Netflix,Organization,Java,12741,3762,139,12640,Apache-2.0,True,False,False,2012-07-26T22:23:07Z
guice,google,Organization,Java,12731,1676,363,125355,Apache-2.0,True,False,False,2014-05-28T23:18:53Z
stetho,facebook,Organization,Java,12653,1117,85,2392,MIT,True,False,True,2015-01-22T22:34:10Z
Paper,PaperMC,Organization,Java,12623,3522,723,132314,NOASSERTION,False,False,False,2016-01-22T05:40:19Z
greenDAO,greenrobot,User,Java,12588,2850,237,7353,,False,False,False,2011-10-22T16:15:14Z
Matisse,zhihu,Organization,Java,12509,2046,464,1991,Apache-2.0,True,False,False,2017-04-13T01:31:05Z
AndroidViewAnimations,daimajia,User,Java,12439,2412,68,297,MIT,True,False,False,2014-06-23T03:53:13Z
android-interview-questions,amitshekhariitbhu,User,Java,12367,2386,14,1484,Apache-2.0,True,False,False,2017-07-09T18:47:24Z
jedis,redis,Organization,Java,12363,3919,124,18548,MIT,True,False,False,2010-06-11T13:04:43Z
Mybatis-PageHelper,pagehelper-org,Organization,Java,12348,3080,59,5362,MIT,True,False,False,2014-06-09T15:32:30Z
AndroidSwipeLayout,daimajia,User,Java,12348,2627,383,399,MIT,True,False,False,2014-08-25T04:09:33Z
kafka-ui,provectus,Organization,Java,12278,1410,353,30382,Apache-2.0,False,False,False,2019-11-26T15:55:55Z
xManager,Team-xManager,Organization,Java,12160,329,30,4973,GPL-3.0,True,False,True,2021-02-08T11:31:10Z
starrocks,StarRocks,Organization,Java,12083,2582,1434,833185,Apache-2.0,False,False,False,2021-09-04T02:29:35Z
awesome-go,avelino,User,Go,183563,13550,227,12660,MIT,False,False,False,2014-07-06T13:42:15Z
ollama,ollama,Organization,Go,180495,17777,3941,93328,MIT,False,False,False,2023-06-26T19:39:32Z
go,golang,Organization,Go,138041,19357,10131,455683,BSD-3-Clause,True,False,False,2014-08-19T04:33:40Z
kubernetes,kubernetes,Organization,Go,126918,44026,3059,1518021,Apache-2.0,False,False,False,2014-06-06T22:56:04Z
TypeScript,microsoft,Organization,Go,110975,13820,5046,2860987,Apache-2.0,True,False,False,2014-06-17T15:28:39Z
frp,fatedier,User,Go,109284,15209,46,32671,Apache-2.0,False,False,False,2015-12-21T15:24:59Z
caveman,JuliusBrussee,User,Go,104411,6056,112,11794,NOASSERTION,True,False,False,2026-04-04T10:03:00Z
ragflow,infiniflow,Organization,Go,90346,10662,1560,163545,Apache-2.0,False,False,False,2023-12-12T06:13:13Z
hugo,gohugoio,Organization,Go,89758,8370,220,146463,Apache-2.0,False,False,False,2013-07-04T15:26:26Z
gin,gin-gonic,Organization,Go,89189,8693,770,10619,MIT,False,False,False,2014-06-16T23:57:25Z
syncthing,syncthing,Organization,Go,88409,5457,382,127736,MPL-2.0,True,False,False,2013-11-26T09:48:21Z
fzf,junegunn,User,Go,82880,2862,330,8749,MIT,True,False,False,2013-10-23T16:04:23Z
lazygit,jesseduffield,User,Go,82152,3032,1034,157111,MIT,True,False,False,2018-05-19T00:53:06Z
netdata,netdata,Organization,Go,80472,6625,400,309644,GPL-3.0,False,False,False,2013-06-17T18:39:10Z
caddy,caddyserver,Organization,Go,75584,4945,274,21884,Apache-2.0,False,False,False,2015-01-13T19:45:03Z
moby,moby,Organization,Go,72081,19230,3883,272079,Apache-2.0,True,False,False,2013-01-18T18:10:57Z
act,nektos,Organization,Go,71853,2021,378,17748,MIT,False,False,False,2019-01-02T19:53:43Z
prometheus,prometheus,Organization,Go,66017,10817,887,289886,Apache-2.0,True,False,False,2012-11-24T11:14:12Z
traefik,traefik,Organization,Go,64791,6192,919,161311,MIT,False,False,False,2015-09-13T19:04:02Z
memos,usememos,Organization,Go,62859,4729,67,41761,MIT,False,False,False,2021-12-08T15:30:18Z
minio,minio,Organization,Go,61371,7858,80,125263,AGPL-3.0,False,False,True,2015-01-14T19:23:58Z
pocketbase,pocketbase,Organization,Go,60991,3677,19,144372,MIT,False,False,False,2022-07-05T06:06:21Z
rclone,rclone,Organization,Go,59652,5377,1251,256431,MIT,True,False,False,2014-03-16T16:19:57Z
mkcert,FiloSottile,User,Go,59563,3133,177,1799,BSD-3-Clause,False,False,False,2018-06-25T05:33:03Z
gitea,go-gitea,Organization,Go,57896,7119,2531,357099,MIT,False,False,False,2016-11-01T02:13:26Z
dive,wagoodman,User,Go,54545,1998,213,6927,MIT,False,False,False,2018-05-13T15:44:01Z
lazydocker,jesseduffield,User,Go,52765,1685,300,30218,MIT,False,False,False,2019-05-18T08:53:50Z
etcd,etcd-io,Organization,Go,52247,10493,355,99048,Apache-2.0,False,False,False,2013-07-06T21:57:21Z
go-ethereum,ethereum,Organization,Go,51334,22137,432,239832,LGPL-3.0,True,False,False,2013-12-26T13:05:46Z
CLIProxyAPI,router-for-me,Organization,Go,51064,7743,586,31057,MIT,False,False,False,2025-07-01T19:43:27Z
alist,AlistGo,Organization,Go,50153,7935,567,6761,AGPL-3.0,True,False,False,2020-12-23T17:40:29Z
terraform,hashicorp,Organization,Go,49629,10615,1922,358688,NOASSERTION,False,False,False,2014-03-13T22:25:48Z
multica,multica-ai,Organization,Go,49323,6371,1528,140053,NOASSERTION,True,False,False,2026-01-13T17:59:46Z
LocalAI,mudler,User,Go,48996,4434,191,108104,MIT,True,False,False,2023-03-18T22:58:02Z
gogs,gogs,Organization,Go,47803,5073,1010,212346,MIT,False,False,False,2014-02-12T01:57:08Z
new-api,QuantumNous,Organization,Go,47661,11394,1355,69653,AGPL-3.0,False,False,False,2023-11-10T19:33:36Z
v2ray-core,v2ray,Organization,Go,46936,8810,16,55173,MIT,False,False,False,2015-09-04T11:42:53Z
cli,cli,Organization,Go,46210,8994,1090,80915,MIT,False,False,False,2019-10-03T15:24:53Z
3x-ui,MHSanaei,User,Go,46097,11392,148,60407,GPL-3.0,True,False,False,2023-02-09T19:16:57Z
milvus,milvus-io,Organization,Go,46029,4238,1372,332001,Apache-2.0,True,False,False,2019-09-16T06:43:43Z
bubbletea,charmbracelet,Organization,Go,44860,1312,214,5901,MIT,True,False,False,2020-01-10T21:04:03Z
cobra,spf13,User,Go,44590,3230,440,2107,Apache-2.0,True,False,False,2013-09-03T20:40:26Z
build-web-application-with-golang,astaxie,User,Go,43904,10406,139,38293,BSD-3-Clause,True,False,False,2012-08-02T11:49:35Z
Fabric,danielmiessler,User,Go,43869,4255,68,155481,MIT,True,False,False,2024-01-03T23:18:31Z
headscale,juanfont,User,Go,43678,2553,142,56157,BSD-3-Clause,False,False,False,2020-06-21T09:21:05Z
Xray-core,XTLS,Organization,Go,41484,5866,51,31135,MPL-2.0,True,False,False,2020-11-09T11:23:10Z
sub2api,Wei-Shaw,User,Go,40947,8524,3121,109557,LGPL-3.0,True,False,False,2025-12-18T02:26:18Z
tidb,pingcap,Organization,Go,40503,6240,6942,780242,Apache-2.0,True,False,False,2015-09-06T04:01:52Z
croc,schollz,User,Go,40279,1615,2,11989,MIT,False,False,False,2017-10-17T15:20:18Z
photoprism,photoprism,Organization,Go,40169,2321,468,386541,NOASSERTION,False,False,False,2018-01-27T12:00:15Z
fiber,gofiber,Organization,Go,40136,2029,35,63536,MIT,False,False,False,2020-01-16T03:59:20Z
esbuild,evanw,User,Go,40046,1340,619,20899,MIT,False,False,False,2016-06-14T16:08:50Z
gorm,go-gorm,Organization,Go,39950,4180,525,4827,MIT,True,False,False,2013-10-25T08:31:38Z
istio,istio,Organization,Go,38376,8376,514,304355,Apache-2.0,True,False,False,2016-11-18T23:57:21Z
harness,harness,Organization,Go,38295,3389,106,60280,Apache-2.0,False,False,False,2014-02-07T07:54:44Z
compose,docker,Organization,Go,38128,5806,109,28703,Apache-2.0,False,False,False,2013-12-09T11:40:58Z
trivy,aquasecurity,Organization,Go,37840,669,267,942402,Apache-2.0,False,False,False,2019-04-11T01:01:07Z
sing-box,SagerNet,Organization,Go,37786,4548,323,26845,NOASSERTION,False,False,False,2022-06-30T13:27:22Z
CasaOS,IceWhaleTech,Organization,Go,37210,2189,833,182856,Apache-2.0,True,False,False,2021-09-26T02:33:09Z
glance,glanceapp,Organization,Go,36951,1450,316,20521,AGPL-3.0,False,False,False,2024-04-27T18:55:38Z
1Panel,1Panel-dev,Organization,Go,36850,3341,307,112585,GPL-3.0,False,False,False,2022-07-19T15:44:52Z
tailscale,tailscale,Organization,Go,36272,3170,4548,87047,BSD-3-Clause,True,False,False,2020-01-31T22:00:03Z
vault,hashicorp,Organization,Go,36221,4752,1432,359660,NOASSERTION,False,False,False,2015-02-25T00:15:59Z
wails,wailsapp,Organization,Go,36199,1840,327,479519,MIT,False,False,False,2018-12-15T23:14:06Z
filebrowser,filebrowser,Organization,Go,35963,4070,0,24323,Apache-2.0,False,False,True,2015-09-11T21:21:58Z
restic,restic,Organization,Go,35939,1868,593,71663,BSD-2-Clause,False,False,False,2014-04-27T14:07:58Z
DeepSeek-Reasonix,esengine,User,Go,35464,2382,1777,138569,MIT,False,False,False,2026-04-21T08:27:02Z
the-way-to-go_ZH_CN,unknwon,User,Go,35025,8476,46,12602,,False,False,False,2013-03-24T17:18:38Z
v2ray-core,v2fly,Organization,Go,34562,5074,39,69459,MIT,False,False,False,2019-04-15T10:05:54Z
k9s,derailed,User,Go,34546,2278,83,65384,Apache-2.0,True,False,False,2019-01-25T18:46:02Z
seaweedfs,seaweedfs,Organization,Go,34543,2994,762,233251,Apache-2.0,True,False,False,2014-07-14T16:41:37Z
nps,ehang-io,Organization,Go,34209,6069,525,9168,GPL-3.0,True,False,False,2018-11-04T13:22:51Z
ntfy,binwiederhier,User,Go,34106,1590,389,42740,Apache-2.0,True,False,False,2021-10-23T19:25:32Z
k3s,k3s-io,Organization,Go,33915,2719,81,591531,Apache-2.0,True,False,False,2018-05-31T01:37:46Z
LeetCode-Go,halfrost,User,Go,33804,5709,3,43026,MIT,True,False,False,2017-07-18T00:06:14Z
go-zero,zeromicro,Organization,Go,33315,4315,252,33210,MIT,False,False,False,2020-08-07T15:37:57Z
podman,podman-container-tools,Organization,Go,32820,3362,1127,187217,Apache-2.0,True,False,False,2017-11-01T15:01:27Z
github-mcp-server,github,Organization,Go,32815,4938,324,55809,MIT,False,False,False,2025-03-04T16:42:04Z
echo,labstack,Organization,Go,32702,2361,34,6699,MIT,True,False,False,2015-03-01T17:43:01Z
cockroach,cockroachdb,Organization,Go,32449,4104,8432,2672684,NOASSERTION,True,False,False,2014-02-06T00:18:47Z
beego,beego,Organization,Go,32421,5577,22,12083,NOASSERTION,True,False,False,2012-02-29T02:32:08Z
minikube,kubernetes,Organization,Go,32110,5320,564,303881,Apache-2.0,False,False,False,2016-04-15T22:38:35Z
lux,iawia002,User,Go,31669,3308,545,2566,MIT,False,False,False,2018-02-24T11:29:03Z
k6,grafana,Organization,Go,31423,1622,818,85572,AGPL-3.0,False,False,False,2016-03-21T15:30:24Z
nuclei,projectdiscovery,Organization,Go,31079,3858,108,45719,MIT,False,False,False,2020-04-03T18:47:11Z
colima,abiosoft,User,Go,30721,610,393,3270,MIT,True,False,False,2021-09-04T09:52:22Z
wttr.in,chubin,User,Go,30500,1265,331,14764,Apache-2.0,True,False,False,2015-12-26T21:03:43Z
viper,spf13,User,Go,30457,2280,133,1625,MIT,True,False,False,2014-04-02T14:33:33Z
helm,helm,Organization,Go,30229,7783,459,29358,Apache-2.0,True,False,False,2015-10-06T01:07:32Z
opentofu,opentofu,Organization,Go,30134,1358,316,290040,MPL-2.0,False,False,False,2023-08-16T20:01:36Z
consul,hashicorp,Organization,Go,30060,4620,1427,495071,NOASSERTION,False,False,False,2013-11-04T22:15:27Z
picoclaw,sipeed,Organization,Go,29948,4460,53,41722,MIT,True,False,False,2026-02-04T12:32:35Z
